"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","Q2.1","Q2.2","Q2.3","Q2.4","Q2.5","Q2.6_1","Q2.6_2","Q2.6_3","Q2.6_4","Q2.6_5","Q3.1","Q3.2","Q3.3","Q3.4","Q3.5_1","Q3.5_2","Q3.5_3","Q3.5_4","Q3.6_1","Q3.6_2","Q3.6_3","Q3.6_4","1_Q5.2","2_Q5.2","3_Q5.2","4_Q5.2","5_Q5.2","Q7.1_1","Q7.1_2","Q7.1_3","Q7.1_4","Q7.1_5","Q7.1_6","Q7.1_7","investExtra1","profile1b","profile2b","profile3b","profile4b","profile5b","profile1a","profile2a","profile3a","profile4a","profile5a","seed1","seed2","seed3","seed4","seed5","minutes","AgeNum","Q6.8_10_aggregated","Q6.9_agg"
"11","2023-06-20 16:36:17","2023-06-20 16:37:57","IP Address","21",99,"False","2023-06-27 16:38:02","R_2alvaMCgvU3l5yf","email","EN","Consent to participate in this short survey","Senior Faculty","University","Switzerland","Swiss","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"413809380","846711743","309095289","887025336","318419331",1.65,NA,"N/A","N/A"
"12","2023-06-30 10:23:13","2023-06-30 10:32:52","IP Address","100",579,"True","2023-06-30 10:32:54","R_3dwNKqHrqx8BXm9","email","EN","Consent to participate in this short survey","Senior Faculty","University","United Kingdom","British","10",8,6,6,5,5,"Yes","Do not know",NA,NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile A","Profile B","Profile B","5","2","1","3","6","4","7","100","500 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","1000 conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1500 conference participants|President that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","2000 + conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","361750832","618104480","20032096","986536000","36513313",9.65,40,"Straight","Man"
"13","2023-06-30 09:45:29","2023-06-30 09:53:44","IP Address","100",495,"True","2023-06-30 09:53:45","R_1gSxNZ9VZbbrxEd","email","EN","Consent to participate in this short survey","Senior Faculty","University","United Kingdom","British","11",8,5,3,2,4,"Yes","Yes","No",NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile B","Profile A","Profile A","3","5","1","6","7","2","4","500","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1000 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1000 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","651420434","28603732","884697464","790792688","422227328",8.25,58,"Straight","Man"
"14","2023-06-29 17:24:14","2023-06-29 17:29:34","IP Address","100",319,"True","2023-06-29 17:29:35","R_Oj2bSrvSEOCoI5X","email","EN","Consent to participate in this short survey","Senior Faculty","University","Germany","German","4",7,3,3,0,0,"No",NA,NA,NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile A","Profile A","Profile B","Profile A","Profile A","5","3","1","6","7","2","4",NA,"500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1000 conference participants|President that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","2000 + conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive that appoints council and president|Not-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1000 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive that appoints council and president|Not-for-profit ownership structure","735076134","77139720","274032433","955864643","876316360",5.31666666666667,49,"Straight","Woman"
"15","2023-06-24 16:52:57","2023-06-24 16:58:24","IP Address","100",326,"True","2023-06-24 16:58:25","R_3MnBovmXEaZgUl0","email","EN","Consent to participate in this short survey","Post Doc","University","Germany","German","3",4,6,3,3,4,"Do not know",NA,NA,NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile B","Profile A","Profile A","4","5","1","7","2","3","6",NA,"2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Private-for-profit ownership structure","500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","1000 conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Not-for-profit ownership structure","1000 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Cooperative ownership structure – membership ownership","960438027","910204519","213313978","300169574","100907825",5.43333333333333,35,"Straight","Man"
"16","2023-06-29 17:38:00","2023-06-29 17:38:41","IP Address","21",41,"False","2023-07-06 17:38:43","R_3iDbOBJFH8IEV7I","email","EN","Consent to participate in this short survey","Senior Faculty","University","United States","American","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"822797065","843999152","428777692","201567838","852354371",0.683333333333333,NA,"N/A","N/A"
"17","2023-07-03 09:04:31","2023-07-03 09:10:52","IP Address","100",380,"True","2023-07-03 09:10:53","R_3Gq6DH2dkkMPK1j","email","EN","Consent to participate in this short survey","Researcher","University","Germany","German","0",8,7,NA,NA,NA,"Do not know",NA,NA,NA,"Yes","No","No","No","Yes","No","No","No","Profile A","Profile A","Profile B","Profile B","Profile A","1","6","2","7","5","3","4",NA,"2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","1500 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1000 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","2000 + conference participants|Council and President that manage the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and elected President|Cooperative ownership structure – membership ownership","236687988","564841312","898111547","697077149","294801953",6.33333333333333,27,"Straight","Woman"
"18","2023-06-26 11:59:55","2023-06-26 12:04:54","IP Address","100",298,"True","2023-06-26 12:04:55","R_3hh960PNY9TdxZm","email","EN","Consent to participate in this short survey","Student","University","Germany","German","0",5,5,6,NA,NA,"No",NA,NA,NA,"Yes","No","No","No","Yes","No","No","No","Profile A","Profile A","Profile A","Profile B","Profile B","5","7","1","4","6","2","3",NA,"1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Cooperative ownership structure – membership ownership","500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Private-for-profit ownership structure","1000 conference participants|Executive group that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","142340574","873894157","823074007","912972342","103338935",4.96666666666667,29,"Bisexual","Woman"
"19","2023-06-28 17:42:24","2023-06-28 17:53:07","IP Address","100",643,"True","2023-06-28 17:53:08","R_DP1xy1MVS1dkyg9","email","EN","Consent to participate in this short survey","Researcher","University","Germany","British","4",7,5,3,5,3,"Yes","Yes","Yes",NA,"Yes","Yes","No","No","No","No","No","No","Profile B","Profile B","Profile B","Profile A","Profile B","6","1","3","7","2","5","4","50","500 conference participants|Executive group that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the association and annual meeting|Elected council and elected president|Cooperative ownership structure – membership ownership","500 conference participants|President that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Private-for-profit ownership structure","2000 + conference participants|President that manages the association and annual meeting|Elected council that appoints a president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Not-for-profit ownership structure","2000 + conference participants|Council and President that manage the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","500 conference participants|President that manages the association and annual meeting|Non-elected executive that appoints council and president|Not-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Non-elected executive that appoints council and president|Private-for-profit ownership structure","153195330","600163810","237518388","406784036","668146436",10.7166666666667,50,"N/A","Man"
"20","2023-07-09 13:40:50","2023-07-09 13:48:24","IP Address","100",454,"True","2023-07-09 13:48:25","R_23WvhcUgK2qrjib","email","EN","Consent to participate in this short survey","Student","University","United States","Swiss","0",3,5,NA,NA,NA,"Do not know",NA,NA,NA,"Yes","Yes","No","No","Yes","Yes","No","No","Profile B","Profile B","Profile A","Profile B","Profile A","1","5","2","6","7","3","4",NA,"1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council and elected president|Cooperative ownership structure – membership ownership","1000 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","2000 + conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","1500 conference participants|Executive group that manages the annual meeting and a Council and president that manage the association|Elected council that appoints a president|Not-for-profit ownership structure","2000 + conference participants|Council and President that manage the association and annual meeting|Elected council that appoints a president|Private-for-profit ownership structure","2000 + conference participants|Council that manages the association and annual meeting|Elected council and elected president|Private-for-profit ownership structure","1500 conference participants|Council that manages the association and annual meeting|Non-elected executive, elected Council and appointed President|Not-for-profit ownership structure","1500 conference participants|President that manages the association and annual meeting|Non-elected executive, elected Council and elected President|Private-for-profit ownership structure","520237195","525757959","668536955","329590828","730878689",7.56666666666667,28,"Gay","Man"
